tf_layer_0_HIGH_SIM,tf_layer_0_LOW_SIM,tf_layer_1_HIGH_SIM,tf_layer_1_LOW_SIM,tf_layer_2_HIGH_SIM,tf_layer_2_LOW_SIM,tf_layer_3_HIGH_SIM,tf_layer_3_LOW_SIM,tf_layer_4_HIGH_SIM,tf_layer_4_LOW_SIM,tf_layer_5_HIGH_SIM,tf_layer_5_LOW_SIM,tf_layer_6_HIGH_SIM,tf_layer_6_LOW_SIM,tf_layer_7_HIGH_SIM,tf_layer_7_LOW_SIM,tf_layer_8_HIGH_SIM,tf_layer_8_LOW_SIM,tf_layer_9_HIGH_SIM,tf_layer_9_LOW_SIM,tf_layer_10_HIGH_SIM,tf_layer_10_LOW_SIM,tf_layer_11_HIGH_SIM,tf_layer_11_LOW_SIM,tf_layer_12_HIGH_SIM,tf_layer_12_LOW_SIM,tf_layer_13_HIGH_SIM,tf_layer_13_LOW_SIM,tf_layer_14_HIGH_SIM,tf_layer_14_LOW_SIM,tf_layer_15_HIGH_SIM,tf_layer_15_LOW_SIM,tf_layer_16_HIGH_SIM,tf_layer_16_LOW_SIM,tf_layer_17_HIGH_SIM,tf_layer_17_LOW_SIM
0.06924078381395507,0.07949583609386425,0.1240570665907612,0.12727119197572126,0.11770526553561704,0.11319405618135195,0.13848848414915363,0.13794599917952713,0.10576430092206154,0.10849339681525723,0.07880721028576307,0.09297269038897829,0.05379378624547628,0.08512847951022348,0.0722261263597847,0.10198890300090617,0.08200725457763777,0.1650868884305749,0.12919209947079358,0.2692685114026569,0.2857891766244363,0.39355620644826306,0.5066923722160818,0.5987349629918425,0.6144229451266536,0.7184981551862819,0.6297648367190668,0.7488710524584561,0.5704885491934524,0.6807921900993547,0.49975317107955025,0.5870725932177695,0.5720454400870292,0.6596240363537762,0.563398162206453,0.6299502295727639
0.10296889989154044,0.02768466608510999,0.16644971368297665,0.07049760780656145,0.16487595250792547,0.05426691139941112,0.18695141873526316,0.0752107746086936,0.163390312863783,0.03933489319275207,0.1447046583277611,0.018664534689823202,0.13329425410202433,0.001116993036204666,0.13468040897892553,0.016057014403975906,0.18189803249391032,0.03595461167534007,0.29197373373528207,0.1323261801472173,0.41217656544201514,0.21684247386916852,0.6317981325206224,0.47461259571233294,0.7301117502369332,0.6346751843321284,0.7380525512130455,0.7057695296793021,0.6692689448755681,0.6337832544267966,0.5990118261041583,0.5455027134051854,0.6776283590967924,0.6283327774697639,0.6522895891896409,0.6339737502643962
0.07452152325339025,0.0050203729250956125,0.13490315910359044,0.08476342091712118,0.12823166939342034,0.055593448308758,0.14804858866415288,0.08289897600189967,0.1148956304017646,0.036142879474030304,0.09990747766003234,0.029672212048355705,0.07526222053727068,-0.001309963162821202,0.09146332456923112,0.04260326545219392,0.10971534203499154,0.07936542377003286,0.1360063452822102,0.15852539241748625,0.19679162801411978,0.27147052466762417,0.405788808115656,0.598892886646659,0.5254602713613279,0.699916176585666,0.5224749722363726,0.732928893993267,0.4393474686796153,0.6698975138470193,0.3864568015710754,0.5906946480309044,0.4926632334253655,0.6467665767107519,0.412523400469593,0.6130827400148997
0.07455456457704544,0.02768831804433208,0.1343143382683435,0.0869276753438441,0.12803827748357732,0.06578711790747845,0.1480678178263724,0.08717866056185189,0.11522235413851592,0.052663704718433596,0.10024016573284282,0.042529614501266355,0.07537341285332837,0.02188613665312062,0.09180633990520938,0.05219926476613128,0.10960914730376105,0.11674568812783041,0.14606354772336239,0.18305952909794232,0.1949458857689439,0.261897521820755,0.3889888639699562,0.5694446374682322,0.5118031963522722,0.6778416710683793,0.5023570709827705,0.7144687007852616,0.43277986718521433,0.6540295327517092,0.38035378236283324,0.5805975150452503,0.47090578068243516,0.6240221473967889,0.3833329593114928,0.5936151469712924
0.10290239897442394,0.07951460319062713,0.1630183722206419,0.12963555581374447,0.16363873778867105,0.11480392541125159,0.18473368837597381,0.13895893312481053,0.1620213938255749,0.10946552031164714,0.14595343728404944,0.09346211517364768,0.13320598291409738,0.08332017803560063,0.1355311980927417,0.09908541752068767,0.15432063258412612,0.16022213515657407,0.17724948680122737,0.2563480118722744,0.23161912023182485,0.3473151720687316,0.42909969863441794,0.6096925438470856,0.5525686703177424,0.710854994927557,0.539123008182375,0.7374771267579229,0.4720176377292247,0.6449270272579974,0.40265083400147794,0.5466749907505216,0.5044064446342784,0.6151975547911046,0.4416243144684411,0.5986367427538452
0.10294338698484748,0.027778641492578634,0.1657487329242881,0.07140422533695909,0.16422471008212564,0.05555622719371686,0.18737413074557457,0.07590074036806899,0.1636133080991804,0.039578845899149256,0.14524869728430054,0.019080751944274707,0.13365999114300278,0.001404788287944919,0.13390811564202382,0.016540290858646337,0.17407208118455508,0.0359055502373277,0.2710632281307777,0.12459588697921145,0.2983506743498227,0.19189861001232694,0.4795424559914599,0.5361531863204582,0.6002443547009688,0.6632746318384082,0.5630420089335343,0.7202683670721415,0.5071748025834336,0.6468602668480478,0.4505149722502343,0.5607256305079198,0.5247498351401674,0.6158238955292208,0.4535685529711982,0.6068506627218401
0.10764774167194546,0.07872075087925458,0.11480758147089526,0.1054922696125108,0.11278213992051118,0.10609101927112281,0.134211304450115,0.12153373965945642,0.09989068993458737,0.07565512597022601,0.08512940852430202,0.05954249629292156,0.07215523425016072,0.03492914999684919,0.07576151843752355,0.06276460566474802,0.12214344266924959,0.09290604383197365,0.1508613452843694,0.14217325041646647,0.2231868355797587,0.23718517683311804,0.4560830976812399,0.5454266011652902,0.6090048642388937,0.6443501520153954,0.6444666283265007,0.7001349532503408,0.6042236162310243,0.6663449630686226,0.5200899497205582,0.5684248839730756,0.5856062515465663,0.6272434826474594,0.546902351647923,0.5917845756879133
0.03915653559837205,0.07123507380156882,0.11150388903019871,0.11408180312180444,0.09187982403102687,0.11229990087385243,0.11045051361840814,0.10893919340694812,0.06796268005937033,0.06821226384598314,0.05659692395585039,0.05325421129177904,0.028831074582693364,0.041163261198630424,0.04617786316059434,0.045783612934961845,0.08897635453346409,0.07022032801195223,0.14438757140773403,0.09857777145556205,0.26823566880660465,0.21110128502558956,0.5298322226398009,0.5032815381329249,0.6845490595662507,0.6139556265262545,0.7012753520114668,0.6553309279803242,0.6678895016706365,0.6071440888151142,0.5878084395386863,0.5537810706832891,0.6490210492024406,0.5888186766023364,0.6008938927679733,0.5767914306508356
0.06980286372402528,0.13054923432578144,0.06632426039005691,0.1475951530509475,0.07017731853245017,0.15171604239208034,0.08955631853269512,0.17521777436875233,0.05163757217065851,0.150866869761531,0.03669582329538364,0.12906617803198378,0.020420569751455054,0.11546507000809673,0.03335576376738684,0.13360049638969332,0.05972314569300026,0.19732983803621018,0.11842185120294343,0.2474694058410845,0.19781787164656126,0.3257844003453998,0.3694016169240829,0.5566613136757018,0.5301130886410648,0.6487207569779333,0.5866642928810993,0.6947353674681688,0.522547507646014,0.6479647483124009,0.4436811659418948,0.5607664423082783,0.5181440287464194,0.6056037685238701,0.4857135107193132,0.5697368731966987
0.06740415758693809,0.008107693033558362,0.13068248405834854,0.05288396714793134,0.12750618663964325,0.049201899253396304,0.14323987315519132,0.06985124278369924,0.10446572717824774,0.031075046030025873,0.08966606109901283,0.024993350937617592,0.0793622225968241,0.015454262032057327,0.08829788787152261,0.017329879942619145,0.17867704058417075,0.03765099580656894,0.28281849151073496,0.07607682081089435,0.3823877611913357,0.20017255398194345,0.5949359418901975,0.5035975209612666,0.7402331936844383,0.6213824164906993,0.7575421001399824,0.6874377752034787,0.7057631684319197,0.620731151123424,0.6170731415827059,0.559088657918256,0.6602921396092327,0.5974644643613913,0.621008920160866,0.6045578105287363
0.03915443246796116,0.07865551798642519,0.11450055044459885,0.10331797377258113,0.09483938706470699,0.10589450800188531,0.11290833405819098,0.12157399009109714,0.07021336828722656,0.0756226113963598,0.05906770896126946,0.059618658561841974,0.031179408471052054,0.034841656165045455,0.04877952400168528,0.05993910760902788,0.10015177631871537,0.08980034214685685,0.12040057273605168,0.13672304440892655,0.18546153244008487,0.24472856774792356,0.3954382627554495,0.5053356743910106,0.5696698492507534,0.6237815158624539,0.5913849769084232,0.6752730775609266,0.5356991017892819,0.6275233940567365,0.4448003075680035,0.5357797485258509,0.5478048703707561,0.6137034116808752,0.49017442625125635,0.5734500966002022
0.03919648133368918,0.07117309492687554,0.11260897626653829,0.10979640539466361,0.0933101329811306,0.10876382124445737,0.11110255007968105,0.10557726498284219,0.068379516472324,0.0653034128002811,0.0566815214161035,0.05049578789253318,0.028949358439857843,0.038446242887298664,0.04628092172274537,0.04166602956764765,0.0900105230734949,0.0640691725214989,0.12916616858158608,0.09262276181957832,0.21796628617301045,0.19982896193990504,0.41477278266400497,0.4882434607602865,0.5987053111760603,0.6016840109262536,0.6290154365855002,0.6387648158199016,0.585201101977697,0.5866891333518638,0.5060112362524428,0.5350154736977857,0.5921950149616915,0.5794659953955882,0.5337040099927157,0.5588979101842833
0.0676868986078124,0.13042595814351898,0.12334335218003896,0.1473399842902684,0.1227082943313731,0.15174559195703682,0.1413927391354132,0.17525795552440163,0.10380062968560588,0.15148232017821397,0.08882440102315141,0.12991736746863178,0.07665258701701418,0.11575655155521113,0.0863239057291504,0.13112502613250954,0.146159792087477,0.19526674908549335,0.18988822952458245,0.25502830785297015,0.21112784117355612,0.338232755937513,0.39856776583286135,0.5400613534069101,0.560472078792438,0.6463114082081117,0.5687657045588783,0.6904742761288533,0.4982014416441862,0.6295642040238233,0.4072591550373219,0.5325740822403536,0.5070003071364608,0.594874811591586,0.4621073949294599,0.5709939033388111
0.0675956777485994,0.008287885501608638,0.12821875874308963,0.050627962616839745,0.1262071021180406,0.04686144389542835,0.1424509664711724,0.06805804012972602,0.10406565312178691,0.02994293684256078,0.08875996564356901,0.02344343226549189,0.07834299028355328,0.013922303757729237,0.08642473614790065,0.014245515832906973,0.1787210191114259,0.03251361930456092,0.2819426980302554,0.07188236686340127,0.3165371421779872,0.18119282556329386,0.4884081741650402,0.49354336187893283,0.6606916438328445,0.613034035383327,0.6834027735300413,0.6818195925843373,0.618183863248934,0.6068109983152421,0.5318911415950374,0.5394407525197564,0.6010414970817571,0.5905039519005222,0.5564354413791053,0.5962634581125446
0.07161654046716712,0.039346157595299754,0.1091850629983496,0.11710699126324414,0.10996392904459104,0.09472253709533103,0.10446298269578919,0.11406724323808502,0.06494457811382309,0.0715917566704976,0.048959033757527456,0.061514894386707014,0.03715547303468056,0.03503302859075151,0.03573288956375404,0.057338668315238726,0.05357526315433043,0.11456747556037523,0.08216208307877164,0.20334646237389387,0.16642698234883652,0.36105940438663403,0.5055348842392723,0.6175497951178233,0.6051680200693365,0.7398911250365848,0.5965200101334017,0.7825421371135369,0.5511790482346075,0.7285277859077212,0.4919981620013054,0.6472204345218724,0.5415241015906584,0.6807994289826951,0.5013491752205079,0.6470453043798536
0.07856579542566947,0.10760981178319634,0.1039512482086727,0.12003154944697647,0.1034904393866132,0.1164089915821844,0.11577029745111714,0.13831973899728195,0.07050252803426896,0.1035839559999291,0.056550023774013566,0.08958767671433115,0.0312858974183571,0.07690255121086095,0.052765286160385616,0.08921031634259056,0.0733548544645768,0.1574839799235434,0.10138428883924604,0.19760307194269483,0.15844908500833568,0.3149029006718302,0.4145042370049294,0.6018470278397322,0.5830322229492305,0.721937697310231,0.5863739661264088,0.7492108503961024,0.5308623893176422,0.7019160215900448,0.46867362274830765,0.6276131343638056,0.5507162308392819,0.6434085079010445,0.4919646054195573,0.648962552888324
0.00846938190194384,0.06740645849851244,0.05013465256906469,0.1394704414313145,0.04817789804386971,0.13367593666179967,0.06704609623097386,0.15022133022412568,0.02865578374325952,0.11145016205779688,0.022207896525297,0.09833375369593457,0.012454786705817275,0.08518874305308363,0.0109324363939417,0.10407871112842271,0.029792846370480557,0.19338711071997525,0.059151513482932856,0.3102605416977599,0.1620328220921748,0.42181902054125614,0.4801636946690132,0.6184105386937039,0.578112992969083,0.7397799801743166,0.57182147329143,0.786817381231747,0.5086211875925483,0.7164387146745704,0.4371423346855334,0.6265506666315762,0.49977934484116904,0.6648115674313141,0.47268826111232726,0.645351050648833
0.13077811639082962,0.06964183932225607,0.14669289880966924,0.07518976696640611,0.14835582424039515,0.07576484771319694,0.1647376098574012,0.08998052628274467,0.13949973601646093,0.052397320454697,0.11543877084550973,0.03786398319325192,0.10636213118159572,0.022576388037906396,0.11412088916693211,0.03769976542214597,0.17942560300103863,0.05562391499888438,0.22295250021165341,0.12366049310209837,0.29248829591765024,0.2445297041544974,0.535811637860591,0.4626293859244513,0.6821362352987428,0.6142287559955585,0.6828209850840502,0.6696939178651637,0.6379217726448837,0.6178742653814006,0.5703024539671756,0.5474771284514847,0.6178142340135201,0.5863173843646221,0.5598774145453612,0.5997595433761505
0.07856874156061949,0.039491145801524956,0.10146481563005837,0.11798523024530198,0.10200283453092951,0.09658838464779941,0.11543256765518924,0.11458899179763156,0.0698075538883042,0.07197481995679149,0.0558777405772122,0.061268095375167364,0.031054869015164972,0.03493400832340753,0.05031910755428829,0.05762852931546806,0.07137316319617111,0.11619383289177908,0.10305778311806778,0.20850687259103284,0.14542781875922825,0.3640168171241407,0.38371650374049354,0.5810482184677563,0.5572633760952118,0.6943329654147108,0.5646862701422425,0.73464012009084,0.513261631510111,0.670213335150074,0.4473835028004642,0.5958769385106887,0.5431107818091045,0.6529454891615888,0.47456232372424156,0.5960584941616754
0.07857504589291842,0.10765603183855654,0.10175282382362574,0.1233309411526253,0.10279766160558405,0.11918059166460929,0.11523083096870776,0.13956022827841483,0.06989398295443258,0.10566636336155927,0.05655730838369172,0.0913606801257325,0.030963946011533176,0.0784249383345958,0.04911139055775663,0.09088840180776982,0.06818232883026996,0.15746478377166911,0.08426694972372796,0.18804068465785057,0.11855211210989654,0.30413982085501173,0.3374950354473812,0.5283885549579574,0.5102114387169341,0.650404389623881,0.5125929009182717,0.674986910532614,0.463763210906933,0.6153612741217103,0.39708402587594993,0.5437963867092586,0.4967001063876263,0.5825644301815569,0.4374674739729454,0.5776316362567195
0.130818361867769,0.06776123363412785,0.14761885039661518,0.13812411839448227,0.14866725658512234,0.13313494818448401,0.15893404381729145,0.14956584854423471,0.12973782557330288,0.11171047182497311,0.10879494882794503,0.09787766900450465,0.09881914986293196,0.08471092654655471,0.09838882285159505,0.10338814540611715,0.13593056451761884,0.19447163451227273,0.18249785083437184,0.3251356743104723,0.19412447779247557,0.4304849893768246,0.428940027790504,0.6157289990793788,0.6042691939522671,0.7312772063260683,0.6007422659068202,0.7669419016146094,0.5458907690029404,0.6896827737515963,0.4687908308875768,0.5942301298019249,0.5562907702146236,0.6538293566856486,0.5005289449731802,0.6231677333994835
0.13078305232767873,0.06987436725407549,0.14378298513252655,0.07673817928534526,0.1462735866477555,0.07699638751808358,0.16249615816004775,0.09087989295558561,0.13763666755662474,0.054125771471091245,0.11377890077984727,0.03919764412261791,0.10438793879736817,0.0234743087726062,0.10899082518378354,0.038551004259575715,0.1742763981788325,0.05855899352305716,0.21380495609563727,0.13041427733063427,0.23208259628039166,0.23357453512136336,0.46459025108892366,0.4415109642140087,0.6243595091452774,0.589372769878914,0.6251315541004824,0.6314474525947835,0.5785966824545122,0.5727489810897731,0.5039358863499486,0.4859383285485293,0.5702469938741288,0.5617132262398621,0.5216285639270987,0.5716332125553507
0.03921433101192153,0.06996646670922287,0.09859809909470914,0.10797198462549633,0.09121427412653833,0.08697108965223828,0.1060875098448155,0.11408227194318499,0.07308327440057169,0.08040039491754881,0.05762882983636192,0.05931506687101946,0.044704941408420976,0.04042399999774941,0.05913081294094963,0.07443289168419599,0.10525279970907456,0.11264071803509347,0.18483849633911387,0.243040799868261,0.2575453798139938,0.34385020348207246,0.5109845772653304,0.5898262080695207,0.61779061611411,0.6990408394511916,0.6186513116978065,0.7223582862082756,0.5401204593308854,0.6706038590170058,0.47976815461868016,0.5958323239019303,0.5472310314369994,0.6393450221172098,0.49550294994188815,0.611203106199738
0.06025542921988772,0.056329135267923776,0.0831755842170507,0.11925178228182753,0.08627673776303824,0.10355276193469624,0.11280251988673723,0.12153640461528298,0.0802335473395286,0.09817249332954066,0.05833386439982551,0.08212370780759902,0.02225908645468605,0.06654978405755389,0.04440054429511704,0.09757034569377473,0.06143210831000375,0.14535688906498528,0.14448096717779213,0.21659332733422337,0.21854044948309317,0.28788668344728247,0.4513874173943331,0.5424932364664756,0.5765850329571928,0.6607426084505992,0.5931116013345376,0.7259405986581772,0.4934419212748383,0.6576642204347173,0.43768783346343154,0.5913783662923575,0.5210649081308273,0.6003667846582972,0.47206735692281093,0.602764066546092
0.07058061086920232,0.08571500880320176,0.10180675471231893,0.1256995927085071,0.08004711763258224,0.10422705725761168,0.1028367566844523,0.12990835736313702,0.053323486202582954,0.10414607784346316,0.03488672920956855,0.08966071964275772,0.017635581385675943,0.07953275440779488,0.03427338369824985,0.11386593226041304,0.04830972333954311,0.16974368017686298,0.1393351139290477,0.31917654090328523,0.2047754268693642,0.3918610020514047,0.4676256051723654,0.6185374842068563,0.5973947207889522,0.7319076609276821,0.5932896161122005,0.7337601783062432,0.5031337240610511,0.6701692721160996,0.4233758996095032,0.5765883492726298,0.5323360400287438,0.645449341648431,0.484009420344782,0.6289532500595525
0.1382953422227694,0.08782079763678334,0.1479264650737361,0.09980301928557438,0.1345189692431612,0.08252124058946614,0.16693438894835017,0.10497358722838972,0.15900420872781057,0.0761505048948904,0.14462730365429619,0.05360720540294502,0.1813807755133619,0.03019704376016147,0.1895434989103225,0.059089056200687176,0.2608524752794572,0.08082270699672339,0.3226017298879154,0.17268009926218592,0.3758022696012496,0.25561881579196205,0.6134857100675238,0.5526422158834589,0.7052712871849663,0.6846427710568893,0.6849921553139927,0.7394573738486234,0.5939401441542885,0.6665973373135577,0.527517270971613,0.5880834848675615,0.5961764055632414,0.6122137431087591,0.5640627364486884,0.6335767590117931
0.0601174066005638,0.07008577787879314,0.08111800783024532,0.10797690551641081,0.08416596619491405,0.08675329427619287,0.1106016666627765,0.1144468424234417,0.07695268273700547,0.08061543720538936,0.05491543249290243,0.06012305885506938,0.019540021271171614,0.04086643137960636,0.04100358377620546,0.07338032958206331,0.060756442102009506,0.11063701698333717,0.14669283976334274,0.2267660094968835,0.21355363395976024,0.3413487926054778,0.3684871267927918,0.5691903630969967,0.4946742580132375,0.6800253481834029,0.5015866909381479,0.7173498129762238,0.41693609101508666,0.6633113804649003,0.34662758389823206,0.569531618303058,0.4851259651563025,0.651321489958826,0.42517683959269936,0.6310518751715588
0.06021114454900925,0.05604412050606103,0.08166794552856414,0.11938090545846372,0.08524009878859756,0.1031798685077361,0.11174591814673698,0.1206209061839704,0.07924208616077998,0.09756536061222358,0.05725609363547128,0.08232042056050931,0.021176019763878777,0.06649070563140158,0.04321267406014732,0.09767031298580452,0.057930834658409286,0.14730292522255214,0.12980203499065965,0.21425305146431609,0.19946159498975108,0.28972234498208854,0.34682161980551174,0.5157473033514257,0.48428819953433266,0.627658300923857,0.49888825548271587,0.6929407237101969,0.41463827774371526,0.6246205867716852,0.3487185466889776,0.532075647651678,0.48028728517209984,0.5823493042356799,0.4170769160173321,0.5736633752611163
0.13828226477142355,0.08585930628344823,0.14740804130495405,0.12682654478881591,0.13384398757358354,0.10426004172969909,0.16631169294209386,0.13024034644029114,0.15609704640058164,0.10428135882495947,0.14113940539517877,0.09047711773374563,0.17333059236020326,0.07989148023065439,0.17603081354103078,0.11297938732122198,0.22593971727513176,0.16832766533224833,0.27182812544952434,0.30313691269528925,0.29442837703187436,0.3927100245181033,0.45576380395193505,0.5887411830463696,0.563489500796395,0.7020928609476536,0.5380235891999374,0.7081823097600473,0.4520707452739177,0.6322440412842725,0.3673085278395596,0.5247698699434414,0.5195272955317993,0.641087390435793,0.4648826045123111,0.6276546727419275
