tf_layer_0_HIGH_SIM,tf_layer_0_LOW_SIM,tf_layer_1_HIGH_SIM,tf_layer_1_LOW_SIM,tf_layer_2_HIGH_SIM,tf_layer_2_LOW_SIM,tf_layer_3_HIGH_SIM,tf_layer_3_LOW_SIM,tf_layer_4_HIGH_SIM,tf_layer_4_LOW_SIM,tf_layer_5_HIGH_SIM,tf_layer_5_LOW_SIM,tf_layer_6_HIGH_SIM,tf_layer_6_LOW_SIM,tf_layer_7_HIGH_SIM,tf_layer_7_LOW_SIM,tf_layer_8_HIGH_SIM,tf_layer_8_LOW_SIM,tf_layer_9_HIGH_SIM,tf_layer_9_LOW_SIM,tf_layer_10_HIGH_SIM,tf_layer_10_LOW_SIM,tf_layer_11_HIGH_SIM,tf_layer_11_LOW_SIM,tf_layer_12_HIGH_SIM,tf_layer_12_LOW_SIM,tf_layer_13_HIGH_SIM,tf_layer_13_LOW_SIM,tf_layer_14_HIGH_SIM,tf_layer_14_LOW_SIM,tf_layer_15_HIGH_SIM,tf_layer_15_LOW_SIM,tf_layer_16_HIGH_SIM,tf_layer_16_LOW_SIM,tf_layer_17_HIGH_SIM,tf_layer_17_LOW_SIM
0.135256711211478,0.09132700653851306,0.14883128830087716,0.14054063929018054,0.1505784402046137,0.1558442561195642,0.1708554025463019,0.2018187041386142,0.13410274116052728,0.18274804482001333,0.11767075411015673,0.1563616753565237,0.09917684099026974,0.13451174282794123,0.10890620615242834,0.1434694959243058,0.12615949006822416,0.15592691223017793,0.19486596240169593,0.2663834833162376,0.27945559041893275,0.3248060334353496,0.5140748589270816,0.5753973814167251,0.6063360864363692,0.6729007613235028,0.6041372208866459,0.7055320995702836,0.5450972118720643,0.6650065851607467,0.5086677278970562,0.6061676050174708,0.5820889138408674,0.6728561461976157,0.496309783277354,0.5623487858009582
0.10328491297230372,0.1021486754026769,0.12079768426306044,0.12916788829454157,0.12029303604276514,0.16006141120601833,0.15130948060782465,0.2013436004942554,0.12186736388650221,0.16962424383022673,0.11082357054173976,0.14417873132585887,0.09872811999633874,0.12290158348299678,0.12405143495390455,0.14552532748827288,0.1369516749187641,0.14950054814942967,0.22540504542808573,0.21830470727080453,0.33167529520149197,0.3068109886688116,0.560212536243765,0.5796717981288171,0.6758269751934395,0.6817142439366634,0.6734334267825615,0.7164013994668313,0.6155211251275055,0.6631742185083155,0.5646828855807452,0.6186986950296807,0.6618643815952145,0.6943353299927078,0.5846025886684255,0.6156028384729304
0.135256711211478,0.09132700653851306,0.14883128830087716,0.14054063929018054,0.1505784402046137,0.1558442561195642,0.1708554025463019,0.2018187041386142,0.13410274116052728,0.18274804482001333,0.11767075411015673,0.1563616753565237,0.09917684099026974,0.13451174282794123,0.10890620615242834,0.1434694959243058,0.12615949006822416,0.15592691223017793,0.19486596240169593,0.2663834833162376,0.27945559041893275,0.3248060334353496,0.5140748589270816,0.5753973814167251,0.6063360864363692,0.6729007613235028,0.6041372208866459,0.7055320995702836,0.5450972118720643,0.6650065851607467,0.5086677278970562,0.6061676050174708,0.5820889138408674,0.6728561461976157,0.496309783277354,0.5623487858009582
0.10328491297230372,0.1021486754026769,0.12079768426306044,0.12916788829454157,0.12029303604276514,0.16006141120601833,0.15130948060782465,0.2013436004942554,0.12186736388650221,0.16962424383022673,0.11082357054173976,0.14417873132585887,0.09872811999633874,0.12290158348299678,0.12405143495390455,0.14552532748827288,0.1369516749187641,0.14950054814942967,0.22540504542808573,0.21830470727080453,0.33167529520149197,0.3068109886688116,0.560212536243765,0.5796717981288171,0.6758269751934395,0.6817142439366634,0.6734334267825615,0.7164013994668313,0.6155211251275055,0.6631742185083155,0.5646828855807452,0.6186986950296807,0.6618643815952145,0.6943353299927078,0.5846025886684255,0.6156028384729304
0.1032719699743995,0.09210139053762663,0.12198378189793757,0.142309983241729,0.12307372867680817,0.1580502107862794,0.1543303833077345,0.20397191695275352,0.12419632069810796,0.18505896525736465,0.11401477684391877,0.15904906291953916,0.10024490884803852,0.13731218269750525,0.11777891727073113,0.14527385246275074,0.13627403057303775,0.16113472487092104,0.22025842212682342,0.264619490288331,0.2305042251978661,0.3408998720114777,0.40771207036727486,0.5991722290828937,0.5464047547892945,0.703460472822302,0.5098923018643788,0.7396084747442677,0.4289454584698901,0.6801857437963796,0.38610665698599034,0.6378745994475419,0.4841437713249283,0.690508707088838,0.3647169093691004,0.5716236176415842
0.10328491297230372,0.10166138836636261,0.12094969554889037,0.12878038993463228,0.11997951311242322,0.1601468443159064,0.14982308321226404,0.20041746313586417,0.11990089326776268,0.16928701773492943,0.10830829168063236,0.14630826663946883,0.09437180381859356,0.12428470798059076,0.118716719535292,0.14547760166328821,0.13281053297649645,0.16309520720684334,0.2039398548881621,0.23105206982157134,0.22730779763763775,0.3180152597802851,0.4000122158004672,0.6081296248941553,0.5563597618030492,0.7165698715239627,0.5309068468764341,0.7451239461292601,0.4462856532439037,0.6944595451075221,0.4050379803865628,0.6535285936877704,0.5019815672936356,0.6959161444987244,0.40571200219797166,0.6170007373906479
0.1032719699743995,0.09210139053762663,0.12198378189793757,0.142309983241729,0.12307372867680817,0.1580502107862794,0.1543303833077345,0.20397191695275352,0.12419632069810796,0.18505896525736465,0.11401477684391877,0.15904906291953916,0.10024490884803852,0.13731218269750525,0.11777891727073113,0.14527385246275074,0.13627403057303775,0.16113472487092104,0.22025842212682342,0.264619490288331,0.2305042251978661,0.3408998720114777,0.40771207036727486,0.5991722290828937,0.5464047547892945,0.703460472822302,0.5098923018643788,0.7396084747442677,0.4289454584698901,0.6801857437963796,0.38610665698599034,0.6378745994475419,0.4841437713249283,0.690508707088838,0.3647169093691004,0.5716236176415842
0.10328491297230372,0.10166138836636261,0.12094969554889037,0.12878038993463228,0.11997951311242322,0.1601468443159064,0.14982308321226404,0.20041746313586417,0.11990089326776268,0.16928701773492943,0.10830829168063236,0.14630826663946883,0.09437180381859356,0.12428470798059076,0.118716719535292,0.14547760166328821,0.13281053297649645,0.16309520720684334,0.2039398548881621,0.23105206982157134,0.22730779763763775,0.3180152597802851,0.4000122158004672,0.6081296248941553,0.5563597618030492,0.7165698715239627,0.5309068468764341,0.7451239461292601,0.4462856532439037,0.6944595451075221,0.4050379803865628,0.6535285936877704,0.5019815672936356,0.6959161444987244,0.40571200219797166,0.6170007373906479
0.1027223652359033,0.10340692706711138,0.12422469009443687,0.12893170283593655,0.1571131948119431,0.12822445141819963,0.19036710176369762,0.1620091623830764,0.1583115471081535,0.1347046236252267,0.1322511267556917,0.12274815180234419,0.11255591049109599,0.10885926029647941,0.1303804996539665,0.14810363696192785,0.12606738156567474,0.1565108952694385,0.17843642727356399,0.2869121339960013,0.30468268216958544,0.39153733454741096,0.5303445674490868,0.6152814311598948,0.6112822912297021,0.7203795200370258,0.6055437988263652,0.7548658962889467,0.543928982345014,0.713243148125205,0.5061681067937764,0.6543181068647187,0.608227283239281,0.7249558601259877,0.5479379335017517,0.6266532487354262
0.09231441882438073,0.13554326227722033,0.13176507546141925,0.15581473098417362,0.14571829795964347,0.15480791100159785,0.1804342858787509,0.18193075877453765,0.15635964874324454,0.14747426359943797,0.13332782154055103,0.12856569788830685,0.1165908176126009,0.10969236038689037,0.12121251411443262,0.13358287043336753,0.1441676427764755,0.14437350903418686,0.18993071849844315,0.2360678020627826,0.29194499391449963,0.3103881230968178,0.5367204256721092,0.5566262843776133,0.6517340415624766,0.6813551349593452,0.6494043332014144,0.7334355473703401,0.5895824357540859,0.7034881843491863,0.5559222968183352,0.6713944541106394,0.6630176059276297,0.736217639819129,0.6006466759110255,0.6891158466441567
